element,id,amenity,operator,brand,cash_in,opening_hours,target,cafe_300,restaurant_300,pharmacy_300,shop_300,bus_stop_300,cafe_500,restaurant_500,pharmacy_500,shop_500,bus_stop_500,poi_sum_300,poi_sum_500
,,,,,,,0,0,0,0,0,1,0,0,1,2,3,1,6
,,,,,,,0,0,1,1,1,1,0,1,1,3,3,4,8
,,,,,,,0,0,0,0,0,0,1,1,2,5,5,0,14
,,,,,,,0,2,0,1,2,2,3,1,2,6,2,7,14
,,,,,,,0,2,0,3,4,0,4,1,5,9,0,9,19
,,,,,,,0,2,0,2,3,0,2,0,4,6,0,7,12
,,,,,,,0,0,0,0,1,0,1,0,1,2,2,1,6
,,,,,,,0,0,0,0,2,0,0,1,3,6,5,2,15
,,,,,,,0,1,1,3,5,2,1,1,3,9,7,12,21
,,,,,,,0,0,0,0,1,2,1,0,0,8,5,3,14
,,,,,,,0,0,0,0,1,2,0,0,1,4,8,3,13
,,,,,,,0,4,0,1,1,1,5,0,1,3,6,7,15
,,,,,,,0,2,0,0,0,0,4,0,0,1,2,2,7
,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,4
,,,,,,,0,0,0,0,0,2,0,0,0,1,5,2,6
,,,,,,,0,0,0,0,1,1,0,0,0,1,6,2,7
,,,,,,,0,0,0,2,1,2,0,0,2,2,4,5,8
,,,,,,,0,0,0,0,0,0,0,0,1,2,4,0,7
,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,2
,,,,,,,0,0,0,1,1,0,1,0,2,5,4,2,12
,,,,,,,0,0,0,0,0,3,1,0,3,6,6,3,16
,,,,,,,0,0,0,1,3,2,0,0,1,3,3,6,7
,,,,,,,0,0,0,0,0,2,0,0,1,2,4,2,7
,,,,,,,0,0,0,0,1,1,0,0,0,1,4,2,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,1,1,0,0,0,1,7,2,8
,,,,,,,0,0,0,0,0,2,0,0,0,2,4,2,6
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,3,3,2,6
,,,,,,,0,0,0,0,1,2,0,1,1,6,3,3,11
,,,,,,,0,0,0,0,0,1,0,1,2,3,2,1,8
,,,,,,,0,0,0,1,4,0,1,0,3,7,2,5,13
,,,,,,,0,0,0,1,1,1,0,0,1,2,3,3,6
,,,,,,,0,0,0,0,1,1,0,0,0,1,2,2,3
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,1,0,0,0,4,3,2,1,1,5,5,12
,,,,,,,0,1,1,0,0,0,3,3,1,1,6,2,14
,,,,,,,0,0,1,1,1,2,0,2,1,1,2,5,6
,,,,,,,0,0,1,0,0,2,0,1,1,1,3,3,6
,,,,,,,0,1,3,1,0,0,1,5,2,2,5,5,15
,,,,,,,0,1,2,0,3,0,2,4,2,5,4,6,17
,,,,,,,0,0,0,0,0,1,2,0,1,4,3,1,10
,,,,,,,0,4,1,0,3,3,5,1,1,8,6,11,21
,,,,,,,0,0,0,1,1,1,2,1,1,6,5,3,15
,,,,,,,0,0,0,0,0,2,0,0,2,3,2,2,7
,,,,,,,0,0,0,1,1,1,0,0,1,2,5,3,8
,,,,,,,0,0,0,0,0,2,0,0,2,3,4,2,9
,,,,,,,0,1,1,1,3,0,1,1,5,5,8,6,20
,,,,,,,0,0,3,4,5,5,3,4,9,9,7,17,32
,,,,,,,0,0,1,0,0,2,1,4,4,3,5,3,17
,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,2
,,,,,,,0,0,0,0,1,1,1,0,0,1,3,2,5
,,,,,,,0,0,0,0,0,1,1,0,0,1,5,1,7
,,,,,,,0,0,0,0,0,4,0,0,0,0,4,4,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,3,1,0,0,2,3,1,0,0,2,6,6
,,,,,,,0,0,0,0,0,0,3,2,0,0,2,0,7
,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,1
,,,,,,,0,1,0,0,0,0,3,0,0,0,0,1,3
,,,,,,,0,2,0,0,0,0,2,0,0,0,0,2,2
,,,,,,,0,0,0,0,0,4,0,0,0,0,4,4,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,4
,,,,,,,0,0,0,0,1,0,0,0,1,2,0,1,3
,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,2
,,,,,,,0,1,1,0,2,0,2,1,3,5,0,4,11
,,,,,,,0,0,0,1,1,0,1,1,5,5,0,2,12
,,,,,,,0,2,0,3,2,4,2,0,6,3,4,11,15
,,,,,,,0,1,0,0,0,0,3,1,2,2,6,1,14
,,,,,,,0,4,1,2,1,3,12,7,4,2,4,11,29
,,,,,,,0,0,0,1,0,0,6,1,3,1,3,1,14
,,,,,,,0,0,0,1,0,2,1,0,1,0,3,3,5
,,,,,,,0,1,0,0,1,1,2,1,2,2,4,3,11
,,,,,,,0,1,0,0,2,1,3,2,3,6,2,4,16
,,,,,,,0,0,0,2,2,1,2,0,2,4,1,5,9
,,,,,,,0,0,0,0,0,0,0,0,0,0,5,0,5
,,,,,,,0,0,0,0,0,2,0,0,0,1,5,2,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,2,2,0,0,4
,,,,,,,0,0,0,4,3,2,0,1,5,5,5,9,16
,,,,,,,0,0,0,2,2,0,0,0,3,3,2,4,8
,,,,,,,0,0,0,0,0,1,1,0,0,1,2,1,4
,,,,,,,0,2,0,0,0,2,2,0,0,1,2,4,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,1,0,0,0,3,1,0,0,0,4,4,5
,,,,,,,0,0,3,1,1,2,0,3,1,2,4,7,10
,,,,,,,0,0,3,1,1,0,2,4,1,2,1,5,10
,,,,,,,0,0,1,1,0,2,0,4,2,2,2,4,10
,,,,,,,0,0,2,1,1,0,0,3,4,5,4,4,16
,,,,,,,0,0,0,1,0,0,0,0,5,5,3,1,13
,,,,,,,0,0,0,3,4,3,0,0,3,6,5,10,14
,,,,,,,0,0,0,1,0,2,2,2,2,3,4,3,13
,,,,,,,0,2,2,2,5,0,6,2,2,5,2,11,17
,,,,,,,0,1,0,0,0,0,1,0,1,3,0,1,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,1,5,0,6
,,,,,,,0,1,0,0,2,4,1,1,2,2,7,7,13
,,,,,,,0,0,0,1,3,3,0,1,1,6,4,7,12
,,,,,,,0,0,0,0,0,2,0,0,0,2,6,2,8
,,,,,,,0,0,0,0,0,0,0,0,0,0,6,0,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,2,0,0,2,0,4,0,2,3,0,4,9
,,,,,,,0,0,0,1,1,1,7,4,6,6,3,3,26
,,,,,,,0,4,2,1,4,4,5,3,2,5,6,15,21
,,,,,,,0,0,0,0,0,3,2,0,1,4,8,3,15
,,,,,,,0,0,0,1,0,1,0,0,1,0,2,2,3
,,,,,,,0,0,0,0,1,1,0,0,1,1,3,2,5
,,,,,,,0,0,0,0,1,2,0,0,0,3,5,3,8
,,,,,,,0,1,0,0,1,2,4,1,3,5,5,4,18
,,,,,,,0,1,1,2,0,1,4,1,4,4,6,5,19
,,,,,,,0,1,0,0,0,2,1,0,2,1,2,3,6
,,,,,,,0,0,0,0,1,2,0,1,2,2,3,3,8
,,,,,,,0,0,1,1,1,0,0,1,1,3,4,3,9
,,,,,,,0,0,0,0,0,3,0,0,1,4,5,3,10
,,,,,,,0,0,0,0,0,1,0,0,0,1,6,1,7
,,,,,,,0,0,0,0,0,2,0,0,1,1,5,2,7
,,,,,,,0,1,0,0,2,2,3,0,1,3,4,5,11
,,,,,,,0,0,0,0,0,1,2,0,0,3,5,1,10
,,,,,,,0,0,0,0,1,1,0,0,1,2,4,2,7
,,,,,,,0,0,0,0,0,3,0,0,0,1,4,3,5
,,,,,,,0,0,0,0,0,1,0,0,0,0,5,1,5
,,,,,,,0,0,0,0,0,1,0,0,0,1,4,1,5
,,,,,,,0,0,0,0,0,1,0,0,2,1,3,1,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,0,0,0,1,2,0,0,1,2,3,3,6
,,,,,,,0,0,0,0,1,0,0,0,1,1,2,1,4
,,,,,,,0,0,1,0,0,0,0,1,0,2,2,1,5
,,,,,,,0,0,1,0,2,3,0,1,0,2,4,6,7
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,1,0,0,0,0,1,0,0,3,1,4
,,,,,,,0,0,1,0,0,2,0,1,0,0,2,3,3
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,0,0,0,1,1,0,0,0,1,3,2,4
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,0,2,0,0,0,0,3,2,3
,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,1,0,1,1,1,4,1,7
,,,,,,,0,0,3,1,1,3,0,6,3,3,3,8,15
,,,,,,,0,0,0,1,1,1,3,5,5,8,2,3,23
,,,,,,,0,0,0,1,3,0,2,1,4,11,2,4,20
,,,,,,,0,0,0,0,4,2,1,0,0,7,4,6,12
,,,,,,,0,0,0,0,0,2,0,0,1,3,2,2,6
,,,,,,,0,0,0,1,2,1,0,0,2,4,3,4,9
,,,,,,,0,0,1,0,1,2,0,1,1,2,6,4,10
,,,,,,,0,1,2,2,3,1,2,7,2,4,6,9,21
,,,,,,,0,0,2,2,0,1,2,5,4,3,5,5,19
,,,,,,,0,1,0,2,3,1,2,2,7,6,6,7,23
,,,,,,,0,0,1,2,2,2,2,1,6,6,3,7,18
,,,,,,,0,0,0,1,2,0,0,0,1,4,2,3,7
,,,,,,,0,1,0,0,0,0,1,0,1,2,1,1,5
,,,,,,,0,0,0,1,1,2,1,0,2,3,4,4,10
,,,,,,,0,0,0,0,0,2,0,0,0,1,5,2,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,1,3,0,0,0,1,1,4
,,,,,,,0,2,0,0,0,0,5,1,0,0,1,2,7
,,,,,,,0,0,1,0,0,0,1,1,0,0,0,1,2
,,,,,,,0,2,0,0,0,0,3,1,0,0,0,2,4
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,2,0,0,0,0,2,0,0,0,0,2,2
,,,,,,,0,1,0,0,0,0,2,0,0,0,0,1,2
,,,,,,,0,1,0,0,0,0,2,0,0,0,0,1,2
,,,,,,,0,0,0,0,0,0,3,0,0,0,0,0,3
,,,,,,,0,1,0,0,0,0,1,0,0,0,3,1,4
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,2,0,1,1,0,3,0,2,5
,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,2
,,,,,,,0,2,1,3,3,0,3,1,4,4,0,9,12
,,,,,,,0,0,0,3,0,0,2,1,7,4,0,3,14
,,,,,,,0,0,1,0,1,1,5,2,1,4,4,3,16
,,,,,,,0,3,2,0,1,0,5,2,0,2,2,6,11
,,,,,,,0,0,0,0,0,1,2,1,0,0,2,1,5
,,,,,,,0,1,0,0,0,0,1,0,0,0,2,1,3
,,,,,,,0,2,0,0,0,0,4,0,1,0,3,2,8
,,,,,,,0,3,0,0,2,2,7,2,2,3,5,7,19
,,,,,,,0,0,3,2,1,0,4,6,3,6,4,6,23
,,,,,,,0,3,3,1,2,0,4,4,1,2,0,9,11
,,,,,,,0,1,0,0,0,1,4,3,1,1,2,2,11
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,2
,,,,,,,0,1,1,1,0,2,1,1,3,3,2,5,10
,,,,,,,0,0,0,0,3,0,0,1,3,5,3,3,12
,,,,,,,0,0,0,0,3,1,1,0,0,4,3,4,8
,,,,,,,0,0,0,0,0,1,3,0,1,1,4,1,9
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,1,0,1,3,1,1,3,1,9
,,,,,,,0,1,0,0,0,2,1,2,0,2,3,3,8
,,,,,,,0,0,0,0,0,1,0,1,0,1,5,1,7
,,,,,,,0,0,0,1,2,1,0,0,2,3,4,4,9
,,,,,,,0,0,0,1,2,2,0,0,1,2,4,5,7
,,,,,,,0,0,0,1,2,2,1,0,2,4,4,5,11
,,,,,,,0,1,1,1,2,0,3,1,1,4,5,5,14
,,,,,,,0,2,0,0,1,3,4,3,0,1,3,6,11
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,1,1,1,3,1,1,2,3,7,6,14
,,,,,,,0,1,0,2,5,0,1,1,3,6,5,8,16
,,,,,,,0,0,0,1,1,0,0,0,1,4,2,2,7
,,,,,,,0,0,0,0,0,0,0,0,1,1,4,0,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,1,0,0,1,0,1,0,0,2,0,2,3
,,,,,,,0,0,1,1,1,2,2,3,2,2,3,5,12
,,,,,,,0,0,0,0,1,3,5,3,3,4,8,4,23
,,,,,,,0,2,0,0,1,2,3,0,4,4,4,5,15
,,,,,,,0,0,0,0,0,2,2,0,2,2,2,2,8
,,,,,,,0,0,0,0,1,0,2,0,4,3,4,1,13
,,,,,,,0,1,0,1,2,3,2,0,2,4,4,7,12
,,,,,,,0,0,0,1,2,1,1,0,2,6,3,4,12
,,,,,,,0,1,0,1,3,2,2,0,2,4,4,7,12
,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,0,3,0,0,1,1,4,3,6
,,,,,,,0,0,0,1,1,1,0,0,4,3,2,3,9
,,,,,,,0,0,0,3,2,0,0,0,4,3,1,5,8
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,1,1,2,0,0,1,1,5,4,7
,,,,,,,0,0,0,0,0,0,0,0,1,3,2,0,6
,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,2
,,,,,,,0,0,0,1,0,0,0,0,2,1,1,1,4
,,,,,,,0,0,0,1,1,2,0,0,2,2,2,4,6
,,,,,,,0,0,0,0,0,1,0,1,0,1,2,1,4
,,,,,,,0,0,0,0,0,0,0,1,0,2,2,0,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,2,4,2,6
,,,,,,,0,1,0,0,1,3,1,0,0,2,4,5,7
,,,,,,,0,1,0,0,0,0,4,0,0,1,2,1,7
,,,,,,,0,0,0,0,1,0,2,0,0,1,2,1,5
,,,,,,,0,0,0,0,0,0,0,1,0,0,2,0,3
,,,,,,,0,0,4,2,2,2,0,4,2,3,2,10,11
,,,,,,,0,0,0,0,1,0,2,3,3,3,3,1,14
,,,,,,,0,2,1,2,2,4,5,2,5,8,8,11,28
,,,,,,,0,4,4,3,9,6,6,5,4,12,9,26,36
,,,,,,,0,2,4,1,5,1,4,6,1,7,4,13,22
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,0,0,1,3,2,0,0,1,3,4,6,8
,,,,,,,0,0,0,0,0,2,0,1,1,1,5,2,8
,,,,,,,0,0,1,0,1,2,2,6,1,2,5,4,16
,,,,,,,0,0,0,0,0,2,1,6,1,1,3,2,12
,,,,,,,0,0,0,0,1,0,0,0,1,2,0,1,3
,,,,,,,0,2,0,2,2,0,2,0,2,4,2,6,10
,,,,,,,0,2,0,1,1,1,3,0,3,5,4,5,15
,,,,,,,0,0,0,1,2,1,2,0,2,4,3,4,11
,,,,,,,0,0,0,1,3,1,0,0,2,4,3,5,9
,,,,,,,0,0,0,0,0,0,0,0,1,2,1,0,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,2,1,0,0,0,3,2,4
,,,,,,,0,1,0,0,0,0,1,0,0,0,2,1,3
,,,,,,,0,0,0,0,0,0,2,1,0,0,0,0,3
,,,,,,,0,1,0,0,0,0,4,1,0,0,0,1,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,3,0,1,0,1,5,3,7
,,,,,,,0,1,2,0,1,2,1,2,0,2,3,6,8
,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,1
,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,2
,,,,,,,0,0,0,2,1,0,1,0,3,2,0,3,6
,,,,,,,0,1,1,1,0,0,4,2,1,2,0,3,9
,,,,,,,0,1,2,2,1,3,3,5,4,2,4,9,18
,,,,,,,0,0,0,2,0,0,0,3,2,1,4,2,10
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,3,1,0,1,2,0,7
,,,,,,,0,7,2,0,3,1,10,4,1,3,3,13,21
,,,,,,,0,5,4,2,4,2,8,6,5,7,2,17,28
,,,,,,,0,2,2,2,2,0,9,8,4,6,0,8,27
,,,,,,,0,2,2,0,1,2,4,5,0,3,3,7,15
,,,,,,,0,0,0,0,0,1,1,1,0,1,5,1,8
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,1,0,2,1,0,5
,,,,,,,0,0,1,0,2,0,1,2,0,3,4,3,10
,,,,,,,0,0,0,0,0,1,2,1,2,5,4,1,14
,,,,,,,0,1,0,3,0,3,1,1,3,0,6,7,11
,,,,,,,0,0,0,1,0,2,0,0,1,0,5,3,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,1,1,0,0,1,1,2,0,1,4,3,8
,,,,,,,0,1,0,0,1,4,1,2,0,1,8,6,12
,,,,,,,0,0,0,0,0,1,0,0,0,0,4,1,4
,,,,,,,0,0,0,1,1,4,0,0,2,1,5,6,8
,,,,,,,0,0,0,1,0,1,1,0,2,3,6,2,12
,,,,,,,0,1,0,2,2,2,2,0,3,4,3,7,12
,,,,,,,0,0,0,0,0,1,2,1,2,3,1,1,9
,,,,,,,0,0,0,0,0,0,2,1,0,1,3,0,7
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,1,0,0,2,2,3
,,,,,,,0,0,1,0,0,1,0,1,0,0,3,2,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,1,2,2,1,0,2,3,3,5,9
,,,,,,,0,0,0,0,0,0,0,0,3,5,4,0,12
,,,,,,,0,0,0,0,0,2,0,0,1,2,2,2,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,1,2,1,1,0,2,2,3,6
,,,,,,,0,0,0,0,0,3,0,0,2,3,4,3,9
,,,,,,,0,0,0,2,2,0,0,0,3,5,3,4,11
,,,,,,,0,0,0,3,2,0,2,0,5,7,0,5,14
,,,,,,,0,0,0,0,1,0,2,0,4,5,2,1,13
,,,,,,,0,0,0,1,2,3,1,0,5,5,4,6,15
,,,,,,,0,1,0,1,0,1,2,0,3,4,3,3,12
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,3,1,0,1,4,3,3,9
,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,2
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,1,0,0,0,0,2,0,0,0,1,1,3
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,1,0,1,1,4,0,7
,,,,,,,0,0,0,1,1,2,1,0,1,1,4,4,7
,,,,,,,0,0,0,0,1,3,0,0,1,2,5,4,8
,,,,,,,0,0,0,1,2,0,0,0,1,2,4,3,7
,,,,,,,0,0,0,2,2,1,0,0,4,3,1,5,8
,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,1,0,0,0,0,1,1,1,1,3
,,,,,,,0,0,0,0,1,0,0,0,1,3,0,1,4
,,,,,,,0,0,0,0,1,0,0,0,0,2,0,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,1,1,2,1,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,2,0,0,0,2,0,4
,,,,,,,0,0,0,0,0,0,1,0,0,0,2,0,3
,,,,,,,0,0,0,1,1,1,0,1,1,2,3,3,7
,,,,,,,0,0,0,0,1,0,2,1,1,4,2,1,10
